"","EMTP","EMSECSM","WAPRSM3","WASCSM3","RACETHM","EMST_TOGA","SEX_2023","DGRDG","HDADV","HDCAR","HDCHG","HDEM","HDGRD","HDINT","HDOT","HDSKL","NDGMENG","NDGMEMG","HDCRN21C","EDDAD","EDMOM","N2DGRMED","FACADV","FACBEN","FACCHAL","FACIND","FACLOC","FACRESP","FACSAL","FACSEC","FACSOC","N3OCPRNG","N2OCPRMG","Years_To_First_Job","AGE","WKSWK","HRSWK","SALARY"
"4497","10","3","6","1","1","93","F","4","L","L","L","L","L","L","L","L","61","6","27","6","5","617860","1","2","1","1","1","1","1","1","1","61","6","8",35,52,40,160000
"4498","14","2","6","7","3","97","F","2","L","L","L","L","L","L","L","L","72","7","18","1","5","727050","1","1","2","2","1","2","1","1","2","78","7","3",30,52,45,64000
"4499","10","3","1","5","5","87","F","1","L","L","L","L","L","L","L","L","72","7","15","3","5","727130","1","1","1","1","1","1","1","1","1","72","7","0",25,52,40,72000
"4500","01","1","1","1","5","90","F","4","L","L","L","L","L","L","L","L","43","4","15","7","4","437040","3","2","2","1","1","2","2","2","1","61","6","10",33,40,15,30000
"4501","10","3","4","3","1","93","F","2","N","Y","N","N","N","N","N","Y","11","1","15","4","3","116730","3","1","3","1","1","3","1","1","2","11","1","6",28,52,50,200000
"4502","03","1","1","4","5","93","M","1","L","L","L","L","L","L","L","L","54","5","20","4","5","547280","1","2","1","2","1","3","2","2","2","54","5","1",27,52,40,30452
"4503","13","3","3","1","5","93","F","2","L","L","L","L","L","L","L","L","11","1","15","3","6","116770","1","1","2","1","1","2","1","1","2","11","1","9",33,52,40,208000
"4504","10","3","5","1","1","98","M","2","L","L","L","L","L","L","L","L","53","5","15","4","4","537260","1","1","1","1","1","1","1","1","1","53","5","3",34,52,40,110000
"4505","10","3","4","1","1","97","F","2","L","L","L","L","L","L","L","L","11","1","15","4","4","116730","1","2","1","1","2","1","1","1","1","11","1","2",23,52,40,150000
"4506","13","3","4","7","1","93","F","2","L","L","L","L","L","L","L","L","63","6","15","4","4","636720","2","1","2","3","1","3","1","1","2","64","6","9",33,52,40,120000
"4507","01","1","2","5","5","98","M","3","Y","Y","N","N","N","Y","N","Y","75","7","15","6","4","759260","3","2","1","2","1","2","2","2","1","63","6","7",29,52,35,48000
"4508","03","1","2","1","1","87","M","3","L","L","L","L","L","L","L","L","73","7","15","7","4","738620","1","1","1","1","1","1","1","1","1","48","4","9",33,52,40,70000
"4509","10","3","5","3","5","92","M","1","L","L","L","L","L","L","L","L","56","5","22","3","3","567350","2","1","2","2","1","2","1","1","2","56","5","5",30,52,45,96000
"4510","10","3","3","5","4","92","M","2","L","L","L","L","L","L","L","L","54","5","15","7","4","547280","1","1","2","3","1","2","1","2","3","62","6","4",30,52,40,140000
"4511","10","3","5","3","5","85","M","2","L","L","L","L","L","L","L","L","76","7","15","4","5","766900","1","1","2","1","1","2","1","1","2","11","1","9",32,52,40,150000
"4512","13","3","3","4","5","97","M","1","L","L","L","L","L","L","L","L","41","4","L","4","5","419230","2","2","2","2","2","2","2","1","2","45","4","0",28,52,42,102000
"4513","10","3","6","3","4","92","F","2","L","L","L","L","L","L","L","L","73","7","18","2","2","739100","2","1","2","2","1","2","1","1","1","75","7","2",26,52,36,40000
"4514","10","3","6","2","5","85","M","2","L","L","L","L","L","L","L","L","61","6","26","6","5","617870","2","2","2","1","1","2","1","1","2","61","6","10",32,52,32,140000
"4515","11","3","3","5","5","88","M","2","L","L","L","L","L","L","L","L","11","1","M","2","3","116710","2","1","2","2","1","2","1","2","2","11","1","10",34,52,40,153000
"4516","10","3","1","1","5","91","F","2","L","L","L","L","L","L","L","L","31","3","18","8","2","318730","1","1","1","1","1","1","2","1","2","52","5","6",26,52,40,85000
"4517","01","1","2","5","5","87","M","1","L","L","L","L","L","L","L","L","45","4","16","5","3","459300","2","2","2","1","2","2","2","1","1","73","7","1",23,36,38,42000
"4518","13","3","3","3","5","93","F","3","L","L","L","L","L","L","L","L","21","2","15","8","3","216050","1","1","1","2","2","1","2","1","1","62","6","6",29,52,55,125000
"4519","10","3","4","3","1","93","M","1","L","L","L","L","L","L","L","L","54","5","L","7","2","547270","1","2","1","1","1","2","1","1","1","11","1","0",27,52,48,148000
"4520","10","3","6","1","7","97","F","2","L","L","L","L","L","L","L","L","61","6","18","4","4","617890","2","1","2","1","2","2","1","1","2","61","6","5",25,52,35,68000
"4521","11","3","3","3","5","91","M","1","L","L","L","L","L","L","L","L","42","4","15","4","5","429280","1","2","1","1","3","2","1","3","3","78","7","5",23,52,45,78000
"4522","10","3","3","7","1","92","M","1","L","L","L","L","L","L","L","L","41","4","18","5","4","419230","2","1","2","1","2","3","1","1","3","78","7","2",29,52,40,48800
"4523","10","3","3","6","5","88","F","1","L","L","L","L","L","L","L","L","31","3","16","3","3","318730","1","1","1","2","1","1","1","1","2","11","1","0",23,52,45,64500
"4524","10","3","1","1","5","87","F","3","L","L","L","L","L","L","L","L","31","3","15","5","2","318730","1","2","1","1","1","1","2","4","1","31","3","8",26,52,45,90000
"4525","10","3","6","1","1","93","F","2","L","L","L","L","L","L","L","L","53","5","15","6","5","537260","1","1","1","1","1","1","1","2","1","53","5","1",23,52,40,134518
"4526","10","3","5","3","5","87","M","1","L","L","L","L","L","L","L","L","56","5","L","2","3","567350","3","1","3","3","2","2","1","2","3","56","5","2",25,52,45,70000
"4527","10","3","5","1","1","87","M","1","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","1","1","1","1","1","1","1","1","1","54","5","4",32,52,45,100000
"4528","14","2","6","7","1","93","F","2","L","L","L","L","L","L","L","L","41","4","L","2","1","419230","1","1","1","2","1","2","1","2","4","78","7","5",27,52,40,88800
"4529","10","3","1","7","7","97","F","1","L","L","L","L","L","L","L","L","61","6","16","5","4","617900","1","1","1","1","1","1","1","1","1","45","4","1",23,52,30,65000
"4530","17","2","1","7","5","98","M","1","L","L","L","L","L","L","L","L","52","5","15","4","4","527250","1","1","3","3","2","3","1","2","3","78","7","2",25,52,40,79000
"4531","15","2","1","1","3","93","M","3","L","L","L","L","L","L","L","L","22","2","15","3","2","226310","3","1","4","1","1","1","1","1","2","31","3","8",32,52,40,95000
"4532","14","2","3","7","4","97","F","2","L","L","L","L","L","L","L","L","44","4","15","2","3","449220","1","1","1","1","1","1","1","1","1","45","4","1",26,52,60,54000
"4533","10","3","1","5","5","87","M","1","L","L","L","L","L","L","L","L","56","5","15","4","2","567350","1","1","2","1","2","1","1","1","1","56","5","0",23,52,45,72000
"4534","17","2","3","6","5","88","M","1","L","L","L","L","L","L","L","L","54","5","15","3","2","547280","3","1","2","2","1","2","1","1","2","54","5","1",29,52,40,100836
"4535","10","3","5","3","5","85","M","2","L","L","L","L","L","L","L","L","41","4","15","3","4","419230","1","1","1","1","1","1","2","1","2","64","6","4",26,52,40,90000
"4536","10","3","3","1","5","97","M","1","L","L","L","L","L","L","L","L","12","1","16","5","5","128420","2","2","2","2","2","2","1","2","2","64","6","4",33,52,45,156000
"4537","11","3","1","3","5","93","F","2","L","L","L","L","L","L","L","L","62","6","15","6","2","627090","2","1","1","1","1","2","1","1","2","71","7","7",33,52,40,111000
"4538","14","2","6","7","1","97","M","1","L","L","L","L","L","L","L","L","61","6","15","4","4","617860","1","1","1","1","1","1","1","3","1","61","6","0",23,52,70,120000
"4539","10","3","5","1","5","91","M","1","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","2","2","2","2","2","2","2","2","2","56","5","0",21,52,55,63000
"4540","10","3","4","3","1","85","M","2","L","L","L","L","L","L","L","L","11","1","17","7","5","116710","2","2","1","2","3","1","2","1","2","64","6","5",30,52,41,125500
"4541","15","2","4","5","1","93","M","2","L","L","L","L","L","L","L","L","11","1","15","3","2","116730","2","1","1","2","1","2","2","2","2","11","1","8",32,52,40,70000
"4542","11","3","4","3","5","98","M","1","L","L","L","L","L","L","L","L","21","2","L","2","2","216080","1","1","2","2","1","2","1","1","2","11","1","5",32,52,40,52000
"4543","14","2","4","1","4","91","M","1","L","L","L","L","L","L","L","L","71","7","15","3","2","716590","1","1","1","1","1","1","1","1","2","11","1","1",28,52,40,72000
"4544","10","3","4","3","1","88","M","2","L","L","L","L","L","L","L","L","11","1","18","8","8","116710","1","1","1","1","1","2","1","1","2","11","1","3",35,52,40,78000
"4545","10","3","5","3","5","91","M","1","L","L","L","L","L","L","L","L","64","6","15","2","5","646100","1","1","1","1","2","1","1","1","3","62","6","5",32,52,45,120000
"4546","10","3","4","5","5","93","M","1","L","L","L","L","L","L","L","L","75","7","30","4","3","759440","2","2","3","1","1","2","2","1","2","11","1","0",33,52,40,195000
"4547","03","1","1","1","5","97","M","3","L","L","L","L","L","L","L","L","57","5","15","7","7","577290","1","2","1","1","1","1","2","2","1","58","5","8",29,52,40,60000
"4548","12","3","6","3","7","97","M","1","L","L","L","L","L","L","L","L","41","4","21","2","3","419230","1","1","2","2","2","2","1","2","2","72","7","4",31,52,40,60000
"4549","10","3","5","2","5","98","F","2","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","1","1","2","1","1","2","1","1","4","51","5","3",25,52,40,110000
"4550","11","3","5","1","5","88","F","2","L","L","L","L","L","L","L","L","22","2","16","7","4","226330","1","1","1","1","1","1","3","1","1","22","2","7",32,52,40,47000
"4551","10","3","6","7","4","97","M","2","L","L","L","L","L","L","L","L","57","5","18","5","5","577360","1","2","1","1","1","1","2","2","2","57","5","6",28,52,45,68000
"4552","10","3","5","3","5","87","M","3","L","L","L","L","L","L","L","L","52","5","15","5","4","527250","1","3","1","2","2","1","1","1","3","11","1","7",29,52,40,110000
"4553","10","3","6","5","4","93","M","1","L","L","L","L","L","L","L","L","57","5","15","3","3","577340","1","1","1","1","1","1","1","1","1","64","6","5",28,52,40,100000
"4554","10","3","5","3","5","98","F","1","L","L","L","L","L","L","L","L","53","5","15","5","4","537230","2","2","1","2","3","2","1","1","2","56","5","0",29,52,42,91686
"4555","11","3","3","1","5","98","M","2","L","L","L","L","L","L","L","L","42","4","L","5","3","429280","1","1","1","1","2","1","1","1","1","72","7","5",35,52,40,110000
"4556","10","3","4","3","4","92","M","1","L","L","L","L","L","L","L","L","11","1","15","2","2","116710","2","1","2","2","1","2","1","1","2","11","1","1",25,52,40,85000
"4557","10","3","6","5","5","90","M","2","L","L","L","L","L","L","L","L","52","5","15","4","6","527250","2","2","1","1","1","2","1","2","2","57","5","5",25,52,45,86000
"4558","10","3","3","3","5","87","M","1","L","L","L","L","L","L","L","L","57","5","M","4","4","577410","1","2","1","1","3","1","1","3","4","64","6","3",34,52,40,80000
"4559","14","2","6","1","5","98","F","2","L","L","L","L","L","L","L","L","76","7","15","2","5","766900","3","1","2","2","2","2","1","1","1","31","3","5",33,52,40,100000
"4560","11","3","3","5","3","91","F","2","L","L","L","L","L","L","L","L","73","7","25","2","3","739100","2","1","1","1","1","1","2","1","1","71","7","9",33,52,43,72500
"4561","03","1","1","4","5","98","M","1","L","L","L","L","L","L","L","L","33","3","15","5","5","338780","1","1","3","3","1","1","1","1","3","32","3","0",23,52,45,31500
"4562","13","3","6","1","5","90","F","2","L","L","L","L","L","L","L","L","76","7","15","3","5","766900","1","2","2","1","2","2","1","2","2","77","7","6",28,52,35,30000
"4563","10","3","1","1","5","97","M","1","L","L","L","L","L","L","L","L","54","5","18","4","2","547280","2","1","1","2","2","2","1","1","1","54","5","4",28,52,35,112316
"4564","05","1","2","1","3","88","F","3","L","L","L","L","L","L","L","L","76","7","15","8","2","766620","1","2","1","1","2","2","2","1","1","48","4","7",34,40,40,78000
"4565","10","3","3","6","5","93","M","1","L","L","L","L","L","L","L","L","63","6","M","3","3","637520","1","1","1","1","2","1","1","1","3","64","6","4",29,52,48,204000
"4566","10","3","6","3","5","91","M","2","L","L","L","L","L","L","L","L","42","4","15","3","5","429020","1","1","1","2","2","1","1","1","1","72","7","9",35,52,40,170000
"4567","03","1","1","2","5","85","M","2","L","L","L","L","L","L","L","L","33","3","15","4","4","338780","1","1","2","2","1","2","1","1","2","38","3","0",28,40,20,42000
"4568","10","3","4","3","1","93","M","1","L","L","L","L","L","L","L","L","11","1","15","2","2","116730","2","1","2","1","1","2","1","1","4","64","6","1",23,52,40,80000
"4569","10","3","4","3","1","88","M","2","L","L","L","L","L","L","L","L","11","1","18","2","4","116740","1","1","1","1","1","1","1","1","1","11","1","2",25,52,40,115000
"4570","13","3","1","1","5","88","F","3","Y","Y","N","N","N","Y","N","Y","21","2","15","6","6","216070","1","2","1","1","2","1","1","2","1","21","2","9",34,52,40,120000
"4571","10","3","4","7","5","92","M","1","L","L","L","L","L","L","L","L","11","1","16","2","3","116730","2","1","2","2","1","2","1","1","2","11","1","0",25,52,40,90000
"4572","03","1","2","1","5","85","F","3","L","L","L","L","L","L","L","L","33","3","15","5","7","338710","2","2","1","1","1","1","2","2","1","38","3","10",35,39,40,110000
"4573","10","3","1","3","1","87","M","2","L","L","L","L","L","L","L","L","56","5","15","2","2","567350","2","2","1","2","2","3","1","1","1","57","5","5",28,52,42,116000
"4574","14","2","3","1","5","91","F","2","L","L","L","L","L","L","L","L","44","4","17","4","4","449210","2","1","1","1","3","2","1","2","1","44","4","4",34,52,40,68000
"4575","11","3","2","3","3","97","F","1","L","L","L","L","L","L","L","L","21","2","15","8","3","216050","2","1","1","1","1","2","1","1","1","72","7","4",32,52,40,72960
"4576","03","1","1","2","5","87","F","2","L","L","L","L","L","L","L","L","43","4","16","3","3","438920","2","2","2","2","2","2","1","2","2","48","4","4",24,36,20,11000
"4577","11","3","1","7","4","97","F","2","L","L","L","L","L","L","L","L","71","7","15","5","5","716530","1","1","1","1","1","1","1","1","1","78","7","6",27,52,40,65000
"4578","10","3","6","7","1","93","F","2","L","L","L","L","L","L","L","L","61","6","L","5","7","617890","1","1","1","1","1","2","1","2","1","61","6","10",33,52,40,114500
"4579","10","3","5","7","5","88","M","1","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","1","1","2","1","1","2","1","1","3","56","5","3",28,52,40,85000
"4580","01","1","3","3","5","93","F","2","L","L","L","L","L","L","L","L","61","6","15","4","5","617900","1","4","2","1","4","2","1","2","1","72","7","10",31,52,40,95906
"4581","04","1","1","3","4","93","F","2","L","L","L","L","L","L","L","L","61","6","16","1","1","617900","1","1","1","1","1","1","1","1","1","62","6","5",28,52,40,50000
"4582","10","3","6","3","5","98","F","2","L","L","L","L","L","L","L","L","53","5","15","4","2","537260","1","1","1","1","2","1","1","1","1","62","6","1",24,52,40,110000
"4583","10","3","3","3","5","97","F","2","L","L","L","L","L","L","L","L","76","7","17","2","2","769950","1","1","1","1","1","1","1","1","1","62","6","8",31,52,60,100000
"4584","03","1","3","2","5","88","M","1","L","L","L","L","L","L","L","L","23","2","21","4","5","236800","1","1","1","2","1","2","2","1","1","72","7","3",25,52,43,46600
"4585","01","1","2","3","5","88","M","2","L","L","L","L","L","L","L","L","72","7","18","3","4","727110","2","2","1","2","2","2","2","2","2","73","7","2",27,52,40,55000
"4586","10","3","4","7","1","97","F","1","L","L","L","L","L","L","L","L","54","5","18","4","4","547270","1","1","1","1","1","1","1","1","1","64","6","3",27,52,40,87000
"4587","03","1","1","3","1","98","F","2","L","L","L","L","L","L","L","L","43","4","15","4","4","438940","2","1","1","1","2","2","2","2","2","43","4","3",30,52,50,34500
"4588","10","3","3","3","5","87","M","1","L","L","L","L","L","L","L","L","57","5","18","4","5","577290","3","1","1","2","2","2","1","1","2","11","1","5",29,52,40,80000
"4589","05","1","1","3","3","87","M","1","L","L","L","L","L","L","L","L","22","2","16","5","5","226320","1","1","2","2","2","2","1","1","2","22","2","4",31,40,45,34000
"4590","03","1","1","1","1","98","F","1","L","L","L","L","L","L","L","L","22","2","15","4","5","226360","2","1","2","2","3","2","1","1","4","22","2","0",24,52,65,32000
"4591","10","3","4","1","1","93","F","1","L","L","L","L","L","L","L","L","33","3","15","4","5","338780","1","2","1","1","2","1","2","2","1","11","1","4",26,52,40,170000
"4592","10","3","6","3","5","97","M","1","L","L","L","L","L","L","L","L","41","4","15","4","5","419230","1","1","1","3","2","2","1","1","3","71","7","5",32,52,80,325000
"4593","13","3","6","6","5","88","F","1","L","L","L","L","L","L","L","L","32","3","15","4","3","328740","2","2","2","1","1","2","1","1","1","32","3","1",25,52,40,59250
"4594","11","3","4","7","5","87","M","1","L","L","L","L","L","L","L","L","54","5","18","3","5","547270","1","1","2","2","2","2","1","1","1","11","1","0",25,52,41,80450
"4595","10","3","4","1","5","87","M","2","L","L","L","L","L","L","L","L","11","1","15","4","4","116770","1","1","2","1","4","3","1","1","3","64","6","6",29,52,40,65000
